policy,trial_id,checkpoint,seed,profile,direction,beta,hold_duration,pulse_duration,ramp_up_s,ramp_down_s,box_mass,peak_force_N,impulse_Ns,physical_failure,termination_reason,contact_loss,max_hand_box_relative_speed,box_displacement_along_force,robot_displacement_along_force,final_confirmed_carry,task_success,object2goal_distance_final,initial_state_signature_sha1,initial_state_signature_json,policy_label,scheduled_force,condition_id,trace_rows,force_trace_present,trace_start_policy_step,force_on_policy_step,force_onset_steps_from_trace_start,force_rows,response_rows,final_trace_impulse_Ns,peak_external_force_N,both_contact_response_rate,any_contact_loss_response,peak_response_rel_speed_mps,mean_response_rel_speed_mps,peak_box_lin_speed_mps,peak_box_ang_speed_radps,mean_resistive_hand_force_N,peak_resistive_hand_force_N,mean_force_closure_residual,peak_force_closure_residual,mean_combined_hand_proxy_N,mean_hand_load_asymmetry
official,T0011,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,+box_x,0.7,1.0,0.1,0.15,0.15,1.125,7.725375175476074,8.884181478051138,0,,1,1.1215503215789795,0.3767192661762237,0.5108926296234131,0,1,0.0411772057414054,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,True,1|smooth_hold|+box_x|0.7|1.0,2452,1,7189,7637.0,448.0,260,660,8.884181478051138,7.725375175476074,0.32727272727272727,1.0,1.1280913352966309,0.47487941911500514,2.0733208656311035,3.494393825531006,0.7297051902408853,9.533051490783691,0.7498171471405041,1.0,2.8271602976954346,0.07657373701680847
official,T0012,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,+box_x,0.7,2.0,0.1,0.15,0.15,1.125,7.725375175476074,16.609556668820634,0,,1,1.3781479597091677,0.1614288389682769,0.5728837847709656,0,1,0.0903591588139534,1f37aa2ebcc16aeccce496c410ceda0e73f15fad,"{""box_angular_velocity"":[0.0533337,-0.61865896,0.094964825],""box_linear_velocity"":[0.098936163,0.001720272,-0.15313369],""box_mass"":1.125,""box_pose"":[0.551800132,2.8634e-05,0.133337811,-0.004440452,-0.004262004,0.764693916,0.644364119],""dof_position"":[-0.114998676,-0.065068163,-0.012369528,0.300308168,-0.195378631,-0.01902307,-0.08242815,0.029134104,0.001183534,0.296182275,-0.22469525,0.039529666,0.047347523,0.019161418,-0.040058419,-0.042976297,0.1816677,0.012009942,1.148323894,0.008147563,-0.077822477,0.053558718,-0.037694935,-0.1514332,0.008003175,1.154729724,-0.11135532,0.01444318,-0.007529633],""dof_velocity"":[1.477495193,0.705388844,2.091466427,-2.442106485,1.304297328,0.711514354,1.512720704,-0.997133911,-1.987248302,-1.043186069,1.428748369,-2.256948709,-2.371391058,-0.356217355,0.584472954,2.471057892,-1.173334002,0.215422019,-1.467746377,-0.600179553,-0.290585548,1.061271429,-0.149317622,1.540774941,-0.363270551,1.44598639,-0.988289237,-1.493106723,-0.811956644],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.64147085,0.952291131,1.16731286],""robot_root_linear_velocity"":[0.106662288,-0.061106309,0.207148015],""robot_root_pose"":[2.304525137,-0.000311721,0.805773854,0.016953958,0.006435945,0.999784291,-0.010121444]}",official carrybox.pt,True,1|smooth_hold|+box_x|0.7|2.0,1664,1,7803,8004.0,201.0,460,860,16.609556668820634,7.725375175476074,0.7453488372093023,1.0,1.5775871276855469,0.4359705955006702,2.3487818241119385,4.434142112731934,-10.476966749439233,84.41871643066406,0.4361362481803828,1.0,14.088576580445434,0.1970527291426511
official,T0013,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,+box_x,0.9,0.5,0.1,0.15,0.15,1.125,9.932624816894531,6.456206247195179,0,,0,0.4406973123550415,-0.4202391803264618,-0.2767073512077331,1,0,0.7035897970199585,8a9a954a38c7456fe0150b58e28cda3c431ee0b6,"{""box_angular_velocity"":[0.052818883,-0.617193818,0.097780108],""box_linear_velocity"":[0.099004798,0.001751715,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173303,-0.065072939,-0.012358552,0.300250351,-0.195336074,-0.019023187,-0.082784802,0.029120822,0.001185881,0.296218991,-0.224485591,0.03952783,0.047393195,0.019156676,-0.040112726,-0.043044012,0.181666225,0.01203539,1.148338437,0.008116272,-0.077845015,0.0535734,-0.037792031,-0.151439279,0.007985864,1.154733062,-0.111371227,0.014442693,-0.007521289],""dof_velocity"":[1.482967496,0.704375625,2.087524414,-2.442824125,1.301245213,0.711632669,1.513332486,-0.998464525,-1.990905046,-1.051181793,1.436483502,-2.257259607,-2.372484446,-0.354048699,0.60023129,2.464916468,-1.173290253,0.213890716,-1.471856236,-0.605654895,-0.288861722,1.06305325,-0.156222641,1.539268136,-0.361408114,1.440127373,-0.985117316,-1.49012351,-0.812418461],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172886,0.957927167,1.166464806],""robot_root_linear_velocity"":[0.107858784,-0.061188452,0.207180202],""robot_root_pose"":[2.30454421,-0.000312979,0.805772662,0.016877206,0.006439971,0.999786019,-0.010084227]}",official carrybox.pt,True,1|smooth_hold|+box_x|0.9|0.5,1404,1,8220,8431.0,211.0,160,560,6.456206247195179,9.932624816894531,0.9982142857142857,1.0,0.4406973123550415,0.21481139750020312,1.440356731414795,2.345881700515747,-6.538893202931753,5.045129776000977,0.1738656264966786,0.9836744666099548,8.159964663162828,0.11104059282058315
official,T0014,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,+box_x,0.9,1.0,0.1,0.15,0.15,1.125,9.932625,0.0,1,box_tilt,0,,,,0,0,4.000012397766113,eb741b7935da941264c36a7863a2080d69b374c1,"{""box_angular_velocity"":[-0.48365429,-0.106911637,0.032406874],""box_linear_velocity"":[0.086527027,-0.001451376,-0.159709081],""box_mass"":1.125,""box_pose"":[0.55156064,-2.172e-05,0.133206263,-0.003698752,0.002465644,0.76445061,0.64466697],""dof_position"":[-0.114914998,-0.064532995,-0.012285367,0.300152838,-0.195571333,-0.019014878,-0.083050385,0.029625032,0.001269288,0.296255916,-0.224237353,0.039551225,0.047824074,0.019534616,-0.039925862,-0.042773295,0.181752101,0.012066349,1.148066878,0.00795377,-0.078019872,0.053604901,-0.037733983,-0.151277289,0.008119575,1.154438615,-0.111524209,0.014388974,-0.007605683],""dof_velocity"":[1.476732612,0.716065586,2.06378293,-2.429722071,1.288685322,0.715429842,1.494481444,-0.987991095,-2.013991356,-1.057228565,1.442410707,-2.252842665,-2.372800827,-0.343914777,0.599918902,2.468708277,-1.162659526,0.220913306,-1.455571532,-0.612902939,-0.314374268,1.062916875,-0.161499158,1.553710818,-0.364976287,1.447389603,-1.006275177,-1.50710988,-0.811101854],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.624555528,0.95062995,1.14830327],""robot_root_linear_velocity"":[0.110240519,-0.060743392,0.208129242],""robot_root_pose"":[2.304583073,-0.000339023,0.805794299,0.016894171,0.006236927,0.99979043,-0.009738005]}",official carrybox.pt,False,1|smooth_hold|+box_x|0.9|1.0,1192,0,8572,,,0,0,0.0,,,,,,,,,,,,,
official,T0015,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,+box_x,0.9,2.0,0.1,0.15,0.15,1.125,9.932624816894531,21.355143431265883,0,,1,1.2226179838180542,0.3399985432624817,0.7065730094909668,0,1,0.0617268681526184,b37d1a34b504a21fd416095ed82af6e900cfd110,"{""box_angular_velocity"":[0.0,0.0,0.0],""box_linear_velocity"":[0.0,0.0,-0.196175486],""box_mass"":1.125,""box_pose"":[0.549999952,0.0,0.132547736,0.0,0.0,0.764192939,0.644987702],""dof_position"":[-0.115593508,-0.064746052,-0.012320553,0.300360948,-0.195070326,-0.019001871,-0.083475702,0.029394845,0.001167293,0.296318293,-0.223998114,0.039558936,0.048016004,0.019729495,-0.039579578,-0.042687569,0.180484638,0.011865744,1.147352099,0.008331287,-0.078113355,0.05443877,-0.03782244,-0.151108593,0.008053473,1.154164195,-0.111383066,0.014411789,-0.00821572],""dof_velocity"":[1.460155487,0.702920616,2.068506956,-2.447604179,1.321188092,0.714539647,1.485135555,-1.002265334,-2.011068106,-1.06355381,1.450716734,-2.256109238,-2.361958027,-0.34181416,0.623745561,2.463394165,-1.212964773,0.20323807,-1.455058575,-0.60581696,-0.349257767,1.082467079,-0.168251291,1.565045118,-0.356730878,1.445312738,-0.988606036,-1.515213132,-0.839687943],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.634959042,0.955117822,1.158339977],""robot_root_linear_velocity"":[0.119195879,-0.061470948,0.209652379],""robot_root_pose"":[2.304764509,-0.000354351,0.805820525,0.016868409,0.006288042,0.999789476,-0.009845998]}",official carrybox.pt,True,1|smooth_hold|+box_x|0.9|2.0,1740,1,8871,9091.0,220.0,460,860,21.355143431265883,9.932624816894531,0.8732558139534884,1.0,1.296871781349182,0.33666212787461836,2.1013259887695312,4.528354167938232,-4.958268384953831,22.54604148864746,0.25300599906808796,1.0,7.196360485231894,0.10801672731451065
official,T0016,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,+box_x,1.1,0.5,0.1,0.15,0.15,1.125,12.13987636566162,7.890919763136582,0,,1,0.4089810848236084,0.1423263996839523,0.2843526899814605,1,0,0.629010021686554,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,True,1|smooth_hold|+box_x|1.1|0.5,1424,1,9307,9523.0,216.0,160,560,7.890919763136582,12.13987636566162,0.9946428571428572,1.0,0.4105775654315948,0.22324039030021856,1.53453266620636,2.464850902557373,-1.47007687105132,36.19747543334961,0.10917303478095808,0.9860393404960632,4.324955276852208,0.0763848783489655
official,T0017,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,+box_x,1.1,1.0,0.1,0.15,0.15,1.125,12.139875000000002,0.0,1,box_tilt|timeout,0,,,,0,0,4.000012397766113,2f81d447e840a766cdf9871db412be4ec27fc59a,"{""box_angular_velocity"":[-0.100662462,-0.719427586,-0.090912804],""box_linear_velocity"":[0.112757824,-0.002119841,-0.147709027],""box_mass"":1.125,""box_pose"":[0.552034497,-3.9811e-05,0.13343133,-0.005972874,-0.003962313,0.763565302,0.645690799],""dof_position"":[-0.11496903,-0.064794652,-0.012270285,0.300262719,-0.19545047,-0.019031519,-0.082832336,0.029337415,0.001219025,0.296243638,-0.224366114,0.039538156,0.047885016,0.019424774,-0.039991271,-0.042462882,0.180949345,0.01193364,1.147792816,0.008325097,-0.078113787,0.05416704,-0.037644744,-0.151369601,0.008016249,1.15459013,-0.111404769,0.014375322,-0.007676116],""dof_velocity"":[1.484128118,0.705025434,2.070382357,-2.433054686,1.298712492,0.712854266,1.511195898,-1.000032783,-2.0092659,-1.052534461,1.436600804,-2.255979776,-2.3656919,-0.351363331,0.606207967,2.471038342,-1.196697474,0.209049001,-1.443168998,-0.602342069,-0.336420447,1.077752709,-0.158009991,1.549850345,-0.361157745,1.450174093,-0.990015626,-1.503082037,-0.819111407],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.637498379,0.962097585,1.15838778],""robot_root_linear_velocity"":[0.109350033,-0.060326517,0.207612559],""robot_root_pose"":[2.304569244,-0.000322475,0.805784166,0.016936203,0.006350342,0.999787748,-0.009856328]}",official carrybox.pt,False,1|smooth_hold|+box_x|1.1|1.0,6004,0,9664,,,0,0,0.0,,,,,,,,,,,,,
official,T0018,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,+box_x,1.1,2.0,0.1,0.15,0.15,1.125,12.13987636566162,26.100734239432622,0,,1,1.1486302614212036,0.4379911720752716,0.6485869288444519,0,0,0.1067880764603614,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,True,1|smooth_hold|+box_x|1.1|2.0,3104,1,11166,11727.0,561.0,460,860,26.100734239432622,12.13987636566162,0.4744186046511628,1.0,1.418062448501587,0.3814695006712925,1.5736783742904663,10.096293449401855,1.5684816903283083,173.9187774658203,0.6172621239686038,1.0,5.219144195214261,0.18422804529667658
official,T0019,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_x,0.1,0.5,0.1,0.15,0.15,1.125,1.1036250591278076,0.7173562988880542,0,,1,0.9986523389816284,-0.4100495874881744,-0.6515415906906128,1,0,0.341450959444046,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,True,1|smooth_hold|-box_x|0.1|0.5,1552,1,11943,12191.0,248.0,160,560,0.7173562988880542,1.1036250591278076,0.9910714285714286,1.0,1.010084629058838,0.27166164634483203,1.7065694332122805,4.541496753692627,3.866293841485666,19.842397689819336,0.16051275115439367,0.9981715083122252,6.026555706188082,0.1244139534099044
official,T0020,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_x,0.1,1.0,0.1,0.15,0.15,1.125,1.1036250591278076,1.2691688266052608,0,,1,0.4877757132053375,0.3755453824996948,0.4616162478923797,0,0,0.0574564673006534,fb636b35ab9dfd0508fc23dd56ecfb94e888b44e,"{""box_angular_velocity"":[0.052819397,-0.617194176,0.097779989],""box_linear_velocity"":[0.099004962,0.001751716,-0.15311648],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338094,-0.004432955,-0.00424958,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358569,0.300250351,-0.195336089,-0.019023187,-0.08278469,0.029120825,0.001185885,0.296218961,-0.224485606,0.039527833,0.047393195,0.01915668,-0.040112663,-0.043044005,0.18166624,0.012035388,1.148338437,0.008116272,-0.077845007,0.0535734,-0.037792008,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521288],""dof_velocity"":[1.482971549,0.704375625,2.087524414,-2.442825556,1.301244736,0.711632669,1.513340473,-0.998464048,-1.99090445,-1.051182866,1.436480165,-2.257259369,-2.372484922,-0.354048789,0.600234687,2.464916468,-1.173290253,0.213891104,-1.471856117,-0.60565412,-0.288861662,1.063053489,-0.156221852,1.539268017,-0.361408174,1.440127373,-0.985117197,-1.49012351,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172767,0.957931042,1.166464686],""robot_root_linear_velocity"":[0.107858256,-0.061188627,0.207180291],""robot_root_pose"":[2.304544687,-0.000312973,0.805772424,0.016877342,0.006440036,0.99978596,-0.010084335]}",official carrybox.pt,True,1|smooth_hold|-box_x|0.1|1.0,1504,1,12332,12543.0,211.0,260,660,1.2691688266052608,1.1036250591278076,0.9893939393939394,1.0,0.5836775302886963,0.23360412612444523,1.8609365224838257,3.251749038696289,9.87926167553065,127.66574096679688,0.10309870900273106,0.9997215270996094,11.686525908609232,0.1500839183188597
official,T0021,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_x,0.1,2.0,0.1,0.15,0.15,1.125,1.103625,0.0,1,box_tilt|timeout,0,,,,0,0,4.000012397766113,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,False,1|smooth_hold|-box_x|0.1|2.0,6004,0,12709,,,0,0,0.0,,,,,,,,,,,,,
official,T0022,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_x,0.3,0.5,0.1,0.15,0.15,1.125,3.310875,0.0,1,timeout,0,,,,0,0,4.000012397766113,5c003909fb2d88b2c5c00e23618702c5058bcc65,"{""box_angular_velocity"":[0.052873779,-0.618659258,0.09671323],""box_linear_velocity"":[0.098976366,0.001740224,-0.153116167],""box_mass"":1.125,""box_pose"":[0.551800847,2.8975e-05,0.133338109,-0.004441722,-0.004257535,0.764703453,0.644352853],""dof_position"":[-0.114778496,-0.065067254,-0.012380826,0.300164133,-0.195564568,-0.019029178,-0.082596451,0.029128628,0.001190268,0.296267629,-0.22451891,0.03953027,0.047446173,0.019169979,-0.040060468,-0.042929225,0.181663573,0.012028192,1.148317814,0.008116981,-0.077840693,0.053572401,-0.03771643,-0.151437595,0.008025303,1.154737353,-0.111387946,0.014454889,-0.007514089],""dof_velocity"":[1.481076956,0.704225481,2.081931114,-2.431295156,1.286408424,0.71091783,1.507421494,-0.998571217,-1.996255159,-1.051070571,1.440402269,-2.257136583,-2.374398708,-0.353465945,0.583081841,2.472893,-1.17366302,0.21492897,-1.465881824,-0.603843391,-0.292706192,1.062565207,-0.150377333,1.540605068,-0.364451438,1.445592284,-0.992938161,-1.492092609,-0.810261607],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.639777899,0.951694787,1.166468024],""robot_root_linear_velocity"":[0.106561787,-0.061222512,0.207163483],""robot_root_pose"":[2.304522514,-0.000314931,0.805774629,0.016958158,0.006438796,0.999785006,-0.01004359]}",official carrybox.pt,False,1|smooth_hold|-box_x|0.3|0.5,6004,0,14211,,,0,0,0.0,,,,,,,,,,,,,
official,T0023,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_x,0.3,1.0,0.1,0.15,0.15,1.125,3.310875177383423,3.807506746060529,0,,1,2.1410646438598637,0.0799531042575836,0.1060175597667694,0,0,2.600222110748291,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",official carrybox.pt,True,1|smooth_hold|-box_x|0.3|1.0,1432,1,15713,15906.0,193.0,260,660,3.807506746060529,3.310875415802002,0.08181818181818182,1.0,2.286121368408203,0.9550270242672978,2.3577537536621094,16.50631332397461,4.068891436787266,176.4419403076172,0.837892817084988,1.0,7.370886588457859,0.17296078344172036
official,T0024,legged_gym/resources/ckpt/carrybox.pt,1,smooth_hold,-box_x,0.3,2.0,0.1,0.15,0.15,1.125,3.310875177383423,7.118381674508578,0,,1,1.5017316341400146,0.3751597702503204,0.0629319250583648,0,1,0.0850893706083297,890ac7cfd81a0529cc5bb2b2b5379e1e8b86bd51,"{""box_angular_velocity"":[0.052889582,-0.61865139,0.096734181],""box_linear_velocity"":[0.098980367,0.001740646,-0.153114259],""box_mass"":1.125,""box_pose"":[0.551800847,2.8983e-05,0.133338124,-0.004441583,-0.004257631,0.764703572,0.644352674],""dof_position"":[-0.114780493,-0.065065734,-0.012381375,0.300164253,-0.195563287,-0.019029111,-0.082597293,0.029130163,0.001189528,0.29626748,-0.224519119,0.039530288,0.047445215,0.019171696,-0.040060934,-0.042929903,0.181663275,0.012028037,1.148317933,0.008116961,-0.077840671,0.053572346,-0.037716813,-0.151437983,0.00802487,1.154737353,-0.111387864,0.014454748,-0.007514075],""dof_velocity"":[1.481097341,0.704275906,2.08197403,-2.431375265,1.286488175,0.710931122,1.507451534,-0.99852258,-1.996221066,-1.051046491,1.440371871,-2.257125854,-2.374395847,-0.353436619,0.583172083,2.472838163,-1.173651218,0.214918688,-1.465911984,-0.603842497,-0.2926763,1.062553287,-0.150405914,1.540602088,-0.364442676,1.445573688,-0.99288553,-1.492086768,-0.810283542],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.639743328,0.951727331,1.166491032],""robot_root_linear_velocity"":[0.106568001,-0.061219454,0.207163021],""robot_root_pose"":[2.304522753,-0.000314968,0.80577457,0.01695779,0.006438038,0.999785006,-0.010044244]}",official carrybox.pt,True,1|smooth_hold|-box_x|0.3|2.0,1844,1,16072,16318.0,246.0,460,860,7.118381674508578,3.310875177383423,0.708139534883721,1.0,1.509531021118164,0.4410090981354547,2.004960536956787,7.755475044250488,7.002517134964813,69.45210266113281,0.4091838747782763,1.0,8.042974258889986,0.11650718040736413
